DiversidadeLexica,TamanhoMedioDasPalavras,TamanhoMedioSentencas,StdevSentencas,TamanhoMedioParagrafos,StdevTamParagrafos,Ponto,Virgulas,Exclamacoes,DoisPontos,FrequenciaDeParagrafos,FreqAdjetivos,FreqAdv,FreqArt,FreqSubs,FreqPrep,FreqVerb,FreqVerbosPtcp,FreqConj,FreqPronomes,PronomesPorPreposicao,FreqTermosNaoTageados,FreqPalavrasErradas,FreqVogais,FrequenciaDeHapaxLegomenaLocal,FrequenciaDeBigrams,FrequenciaDeTrigrams,FrequenciaDeQuadrigrams,TamanhoMaisFrequenteDePalavras,TamanhoMaiorPalavra,GuiraudR,HerdanC,HerdanV,MedidaK,DugastU,MaasA,HonoresH,FrequenciaFrasesNominais,FrequenciaPalavrasDuplicadas,FrequenciaStopWords,BRFleshIndex,FreqOperadoresLogicos,MediaSilabasPorPalavra,FreqPalavrasDeConteudo,FreqPalavrasFuncionais,Author
54.97925311,6.524528299999999,17.95833333,11.93202681,86.2,160.91662437,4.979253112033195,4.356846473029045,0.0,1.037344398340249,0.010373443983402491,0.07261410788381742,0.05186721991701245,0.08091286307053942,0.2053941908713693,0.04771784232365145,0.020746887966804982,0.1037344398340249,0.03734439834024896,0.08506224066390043,1.782608695652174,0.05394190871369295,0.060165975103734434,2.1390041493775933,0.41908714,0.010373443983402491,0.024896265560165973,0.024896265560165973,2,17,12.07041924,0.90316936,265.0,2.55073542,92.04616692,0.10423106,0.76226415,0.03112033,0.07261411,0.34439834,446.2408609958506,0.02904564315352697,2.3340248962655603,0.4854771784232365,0.16597510373443985,'mj'
58.29383886,6.5203252,23.5,12.51998403,26.85714286,36.52172962,3.3175355450236967,6.161137440758294,0.0,2.3696682464454977,0.03317535545023697,0.04265402843601896,0.02843601895734597,0.10426540284360188,0.1990521327014218,0.03791469194312797,0.018957345971563986,0.09004739336492891,0.09004739336492891,0.061611374407582936,1.6249999999999998,0.05213270142180095,0.06635071090047394,2.137440758293839,0.41706161,0.0047393364928909965,0.009478672985781993,0.009478672985781993,2,15,8.46766921,0.89916142,123.0,2.35434746,76.5688999,0.11428094,0.71544715,0.02843602,0.06161137,0.42180095,442.8552843601896,0.061611374407582936,2.293838862559242,0.41232227488151657,0.2322274881516588,'sdfi'
54.65116279,6.11914894,24.86666667,20.1919676,23.25,22.30050448,2.3255813953488373,5.813953488372092,0.0,1.627906976744186,0.0372093023255814,0.05116279069767442,0.018604651162790697,0.07674418604651162,0.1883720930232558,0.027906976744186046,0.018604651162790697,0.09302325581395347,0.053488372093023255,0.10697674418604652,3.8333333333333335,0.08372093023255814,0.05116279069767442,1.8976744186046512,0.42558140000000005,0.004651162790697674,0.0069767441860465115,0.0069767441860465115,2,14,11.33270632,0.90035932,235.0,2.51727537,87.79740024,0.10672328,0.7787234000000001,0.0255814,0.06279069999999999,0.35348837,429.42019767441866,0.04883720930232558,2.1348837209302327,0.4209302325581396,0.15813953488372093,'mj'
47.53246753,6.20765027,34.8,28.17374664,38.66666667,39.80508064,1.2987012987012987,6.233766233766234,0.0,0.5194805194805194,0.023376623376623374,0.041558441558441565,0.03636363636363636,0.09350649350649352,0.1844155844155844,0.03636363636363636,0.01818181818181818,0.14545454545454545,0.07272727272727272,0.06233766233766234,1.7142857142857144,0.03896103896103896,0.033766233766233764,1.9948051948051948,0.31948052,0.025974025974025976,0.033766233766233764,0.041558441558441565,2,21,9.3265436,0.87506689,183.0,2.4225107999999995,68.74650683,0.1206076,0.67213115,0.03116883,0.08571429,0.39480519,431.42597402597397,0.041558441558441565,2.1584415584415586,0.4909090909090909,0.2025974025974026,'sdeg'
55.36159601,6.78828829,34.27272727,16.28770261,125.66666667,91.29561265,2.244389027431421,2.4937655860349133,0.2493765586034913,0.0,0.007481296758104737,0.06483790523690773,0.00997506234413965,0.09476309226932668,0.18703241895261846,0.037406483790523685,0.017456359102244388,0.12219451371571073,0.0798004987531172,0.0773067331670823,2.0666666666666664,0.08478802992518704,0.08478802992518704,2.3017456359102244,0.40648379,0.004987531172069825,0.012468827930174564,0.0199501246882793,1,21,11.08615096,0.90135338,222.0,2.5044101000000003,87.66096879,0.1068063,0.73423423,0.02244389,0.08229426,0.40897756,449.2361596009976,0.06483790523690773,2.3690773067331667,0.4488778054862843,0.2119700748129676,'bmm'
41.57585918,7.94556452,33.48484848,13.79969524,44.2,51.27416503,2.766135792120704,3.93964794635373,0.0,0.2514668901927913,0.020955574182732608,0.08717518860016764,0.020117351215423303,0.09388097233864208,0.2422464375523889,0.0393964794635373,0.020117351215423303,0.07041072925398156,0.07544006705783739,0.03604358759430008,0.9148936170212764,0.06454316848281642,0.06789606035205364,2.383906119027661,0.29421626,0.013411567476948869,0.01676445934618609,0.01676445934618609,2,19,14.36023195,0.87611202,496.0,2.67020294,82.49693309,0.11009842,0.70766129,0.04358759,0.08968986,0.37887678,462.04430846605203,0.0586756077116513,2.520536462699078,0.5155071248952221,0.2087175188600168,'ve'
40.9591195,7.92322457,32.58333333,11.15141994,48.875,51.69567398,2.830188679245283,4.638364779874214,0.0,0.2358490566037736,0.018867924528301886,0.09119496855345913,0.022798742138364782,0.1069182389937107,0.2319182389937107,0.03930817610062893,0.02358490566037736,0.07232704402515723,0.07311320754716981,0.0369496855345912,0.94,0.06682389937106918,0.06210691823899371,2.3985849056603774,0.29323899,0.015723270440251572,0.015723270440251572,0.015723270440251572,2,19,14.60811461,0.87513255,521.0,2.68096616,82.590643,0.11003594,0.7159309,0.0408805,0.08254717,0.37657233,462.5010849056604,0.054245283018867926,2.525943396226415,0.5047169811320755,0.21933962264150944,'sdeg'
37.27647868,7.49261993,35.59459459,12.29910887,131.7,134.47977543,2.544704264099037,6.3961485557083915,0.0,0.2751031636863824,0.00687757909215956,0.06740027510316368,0.02751031636863824,0.0859697386519945,0.2248968363136176,0.04470426409903714,0.02269601100412655,0.08253094910591471,0.06258596973865199,0.06533700137551582,1.4615384615384617,0.05295735900962861,0.04470426409903714,2.188445667125172,0.25859697,0.01375515818431912,0.01375515818431912,0.01375515818431912,2,17,14.21402527,0.8644881,542.0,2.67663995,77.52685446,0.11357269,0.69372694,0.05089409,0.08390646,0.38720770000000004,447.3922524071527,0.041265474552957364,2.3473177441540582,0.5048143053645117,0.19325997248968366,'flg'
44.26966292,7.45431472,38.904761900000004,26.75978639,102.125,100.03429100000001,2.359550561797753,5.50561797752809,0.0,0.2247191011235955,0.008988764044943821,0.05955056179775281,0.02247191011235955,0.11573033707865167,0.2258426966292135,0.04382022471910112,0.017977528089887642,0.10337078651685393,0.10112359550561796,0.04044943820224719,0.923076923076923,0.05730337078651685,0.05056179775280899,2.2168539325842698,0.33370787,0.010112359550561795,0.020224719101123598,0.02247191011235955,2,20,13.20691001,0.88001119,394.0,2.6187443,81.65479653,0.11066471,0.75380711,0.04606742,0.07078652,0.41685393,446.1476797752809,0.07415730337078652,2.332584269662921,0.4719101123595506,0.2606741573033708,'bmm'
70.94017094,6.15662651,17.33333333,9.33928382,17.33333333,24.75659284,4.2735042735042725,4.2735042735042725,0.0,0.8547008547008547,0.05128205128205128,0.07692307692307693,0.0,0.11965811965811965,0.2393162393162393,0.034188034188034185,0.02564102564102564,0.08547008547008547,0.07692307692307693,0.034188034188034185,1.0,0.09401709401709403,0.06837606837606837,2.213675213675214,0.57264957,0.0,0.0,0.0,2,18,7.67335271,0.92790408,83.0,2.29286072,95.29477396,0.10243903,0.80722892,0.02564103,0.07692308,0.34188034,442.56756410256406,0.059829059829059825,2.2905982905982905,0.45299145299145294,0.2307692307692308,'pdje'
61.41732283,6.35897436,22.6,17.41952927,28.25,33.25187965,3.9370078740157477,7.086614173228346,0.0,0.0,0.031496062992125984,0.05511811023622047,0.007874015748031496,0.11023622047244094,0.2440944881889764,0.05511811023622047,0.015748031496062992,0.05511811023622047,0.05511811023622047,0.03937007874015748,0.7142857142857143,0.11023622047244094,0.10236220472440943,2.1653543307086616,0.46456693,0.007874015748031496,0.007874015748031496,0.015748031496062992,2,16,6.92138077,0.89936841,78.0,2.24076836,69.44821729,0.11999674,0.75641026,0.02362205,0.07086614,0.35433071,450.6359842519685,0.047244094488188976,2.3858267716535435,0.4330708661417323,0.2204724409448819,'ve'
56.2962963,5.76315789,23.8,14.2323575,29.75,36.29996556,2.962962962962963,8.148148148148149,0.0,0.0,0.02962962962962963,0.02962962962962963,0.007407407407407408,0.13333333333333333,0.2888888888888889,0.06666666666666668,0.007407407407407408,0.04444444444444445,0.07407407407407407,0.014814814814814815,0.22222222222222224,0.1037037037037037,0.0962962962962963,2.051851851851852,0.42222222,0.022222222222222227,0.037037037037037035,0.05925925925925926,2,16,6.54103854,0.88287273,76.0,2.21314399,60.41988054,0.12865008,0.75,0.05185185,0.08888889,0.36296296,437.4315925925926,0.06666666666666668,2.22962962962963,0.43703703703703706,0.2740740740740741,'sdeg'
56.2962963,5.76315789,23.8,14.2323575,29.75,36.29996556,2.962962962962963,8.148148148148149,0.0,0.0,0.02962962962962963,0.02962962962962963,0.007407407407407408,0.13333333333333333,0.2888888888888889,0.06666666666666668,0.007407407407407408,0.04444444444444445,0.07407407407407407,0.014814814814814815,0.22222222222222224,0.1037037037037037,0.0962962962962963,2.051851851851852,0.42222222,0.022222222222222227,0.037037037037037035,0.05925925925925926,2,16,6.54103854,0.88287273,76.0,2.21314399,60.41988054,0.12865008,0.75,0.05185185,0.08888889,0.36296296,437.4315925925926,0.06666666666666668,2.22962962962963,0.43703703703703706,0.2740740740740741,'sdfi'
50.1010101,6.75806452,27.75,10.79641144,40.36363636,41.82490065,3.2323232323232323,5.252525252525253,0.0,0.6060606060606061,0.022222222222222227,0.042424242424242434,0.01212121212121212,0.09696969696969696,0.2505050505050505,0.05858585858585859,0.02424242424242424,0.09494949494949496,0.06262626262626263,0.034343434343434336,0.5862068965517241,0.08080808080808081,0.05858585858585859,2.123232323232324,0.37575758,0.008080808080808079,0.01818181818181818,0.020202020202020204,2,21,11.14677106,0.88860946,248.0,2.51548322,80.35947232,0.11155305,0.75,0.04646465,0.07676768,0.36565657,439.70764646464653,0.054545454545454536,2.2565656565656567,0.4606060606060606,0.21818181818181814,'mj'
53.57142857,6.24242424,47.5,38.70723447,71.25,106.79975421,1.9480519480519483,2.5974025974025974,0.0,0.9740259740259741,0.012987012987012988,0.045454545454545456,0.006493506493506494,0.12012987012987013,0.2662337662337662,0.07792207792207792,0.01948051948051948,0.08116883116883117,0.045454545454545456,0.05844155844155844,0.75,0.06168831168831169,0.045454545454545456,2.2142857142857144,0.38961039,0.012987012987012988,0.03571428571428571,0.045454545454545456,2,21,9.40174756,0.89107444,165.0,2.41730641,75.89391129,0.11478801,0.72727273,0.0487013,0.08766234,0.39285714,441.36262987012975,0.02922077922077922,2.2759740259740258,0.4837662337662338,0.2435064935064935,'bmm'
32.13283442,7.30858806,23.04878049,11.78041206,36.32692308,54.6072414,3.7885874649204863,5.144995322731526,0.0,0.7951356407857811,0.02432179607109448,0.050046772684752105,0.029466791393826006,0.0813844714686623,0.2263797942001871,0.043030869971936385,0.015902712815715626,0.1127221702525725,0.0706267539756782,0.05893358278765201,1.3695652173913042,0.05799812909260992,0.04069223573433115,2.0865294667913936,0.20299345,0.009354536950420954,0.009354536950420954,0.009354536950420954,2,21,14.85774453,0.85193699,687.0,2.71781984,74.71174692,0.11569259,0.63173217,0.04162769,0.095884,0.37932647,439.44047006548175,0.06033676333021516,2.2535079513564082,0.4789522918615529,0.1950420954162769,'ve'
34.86924035,7.1375,24.824561399999997,14.21775861,34.48780488,33.40813538,3.4246575342465757,5.3549190535491915,0.0,0.7471980074719801,0.025529265255292654,0.052926525529265266,0.029887920298879208,0.0759651307596513,0.2422166874221669,0.042341220423412214,0.013075965130759652,0.10087173100871732,0.06973848069738481,0.056039850560398514,1.3235294117647058,0.05666251556662515,0.045454545454545456,2.056662515566625,0.23785803,0.012453300124533002,0.012453300124533002,0.012453300124533002,2,15,13.973823600000001,0.85726955,560.0,2.67510607,74.6109603,0.11577071,0.68214286,0.04669988,0.08405978,0.38605229999999996,437.3849128268992,0.053549190535491904,2.2291407222914077,0.4943960149439601,0.18804483188044832,'sdeg'
52.52525253,6.85096154,36.2,12.52038338,36.2,51.40778151,2.525252525252525,5.303030303030303,0.0,0.2525252525252525,0.02525252525252525,0.0505050505050505,0.03787878787878788,0.08080808080808081,0.2171717171717172,0.05808080808080807,0.030303030303030307,0.1111111111111111,0.06313131313131314,0.07323232323232322,1.2608695652173914,0.05303030303030303,0.0505050505050505,2.237373737373737,0.36616162,0.012626262626262626,0.02525252525252525,0.03787878787878788,2,21,10.45239328,0.89235386,208.0,2.4766205,80.16410889,0.1116889,0.69711538,0.03030303,0.08838384,0.39646465,450.2658964646465,0.045454545454545456,2.3813131313131315,0.4747474747474748,0.202020202020202,'sdfi'
44.22253923,7.11935484,27.47826087,12.15075437,57.45454545,65.5665708,3.138373751783167,5.4208273894436525,0.0,0.8559201141226819,0.015691868758915834,0.04850213980028531,0.025677603423680456,0.0927246790299572,0.2710413694721826,0.04136947218259629,0.00998573466476462,0.0884450784593438,0.07703281027104136,0.0442225392296719,1.0689655172413794,0.055634807417974316,0.04850213980028531,2.132667617689016,0.30955777,0.017118402282453638,0.028530670470756064,0.028530670470756064,2,18,11.70853841,0.87547736,310.0,2.55371815,75.91607865,0.11477125,0.7,0.06704708,0.08701854,0.38088445,443.94746790299575,0.05991440798858773,2.306704707560628,0.5164051355206848,0.2111269614835949,'mj'
43.87186629999999,7.13650794,33.5,28.07222827,67.0,88.18843462,2.7855153203342615,2.7855153203342615,0.0,0.5571030640668524,0.013927576601671307,0.04874651810584958,0.020891364902506964,0.10167130919220056,0.22841225626740946,0.0584958217270195,0.012534818941504178,0.12256267409470753,0.07799442896935932,0.08217270194986072,1.4047619047619049,0.05431754874651809,0.043175487465181066,2.183844011142061,0.31476323,0.012534818941504178,0.027855153203342614,0.027855153203342614,2,15,11.75569559,0.87472048,315.0,2.55668647,75.73337024,0.11490961,0.71746032,0.045961,0.0821727,0.42479109,442.04349582172716,0.05431754874651809,2.2841225626740953,0.4665738161559889,0.2381615598885794,'bmm'
45.67526555,7.17607973,23.96,9.31871236,74.875,35.95635375,3.793626707132018,4.855842185128983,0.0,0.0,0.012139605462822459,0.05159332321699545,0.033383915022761765,0.08801213960546282,0.26100151745068284,0.05311077389984825,0.0075872534142640375,0.09256449165402124,0.0622154779969651,0.03793626707132018,0.7142857142857143,0.059180576631259474,0.05614567526555387,2.180576631259484,0.33080425,0.004552352048558422,0.02276176024279211,0.02276176024279211,2,19,11.72529528,0.87927182,301.0,2.55136287,77.56378246,0.11354565,0.72425249,0.05159332,0.08345979,0.37481032,450.2189529590288,0.0622154779969651,2.3808801213960544,0.5098634294385432,0.20333839150227614,'sdlmm'
48.15864023,5.66470588,14.0,7.12868724,18.11764706,10.06965361,3.966005665722379,3.966005665722379,0.0,0.0,0.048158640226628885,0.050991501416430586,0.050991501416430586,0.11048158640226627,0.1926345609065156,0.025495750708215296,0.0169971671388102,0.09631728045325777,0.0594900849858357,0.0821529745042493,3.2222222222222228,0.031161473087818695,0.025495750708215296,1.906515580736544,0.3286119,0.0084985835694051,0.019830028328611898,0.0226628895184136,2,18,9.04818702,0.87544983,170.0,2.40466381,67.95272998,0.12130998,0.68235294,0.01983003,0.07932011,0.40793201,422.5454107648725,0.05382436260623229,2.053824362606232,0.4730878186968839,0.1954674220963173,'pdje'
55.83756345,5.64545455,10.375,7.42356889,10.375,5.34877322,4.060913705583757,3.045685279187817,0.0,0.5076142131979695,0.08121827411167512,0.06598984771573604,0.030456852791878174,0.0964467005076142,0.20304568527918784,0.03553299492385787,0.015228426395939087,0.08629441624365483,0.030456852791878174,0.1065989847715736,3.0,0.02538071065989848,0.02538071065989848,1.9796954314720807,0.39086294,0.015228426395939087,0.03553299492385787,0.04060913705583756,3,18,7.837175500000001,0.88970265,110.0,2.31431552,69.10457887,0.12029473,0.7,0.01522843,0.08629442,0.37055838,431.3064720812183,0.01015228426395939,2.1573604060913705,0.4568527918781726,0.16243654822335024,'ve'
48.21917808,5.72159091,14.85714286,10.96003873,14.85714286,9.18220699,2.191780821917808,5.753424657534247,1.095890410958904,0.821917808219178,0.05753424657534247,0.04931506849315069,0.0273972602739726,0.07671232876712329,0.18356164383561646,0.0273972602739726,0.010958904109589041,0.1232876712328767,0.052054794520547946,0.1095890410958904,4.0,0.030136986301369864,0.024657534246575345,1.9616438356164383,0.33972603,0.0136986301369863,0.03287671232876712,0.03561643835616438,2,18,9.21226104,0.87636847,176.0,2.41448044,68.84774781,0.12051889,0.70454545,0.02465753,0.07945205,0.39726027,426.12230136986295,0.030136986301369864,2.095890410958904,0.4712328767123288,0.15616438356164386,'sdeg'
46.83257919,6.58937198,18.80952381,14.41103759,18.80952381,16.14110118,2.9411764705882355,3.3936651583710407,0.0,2.4886877828054303,0.04751131221719457,0.06787330316742081,0.042986425339366516,0.08597285067873303,0.2398190045248869,0.04072398190045249,0.029411764705882356,0.07918552036199095,0.042986425339366516,0.08144796380090498,2.0,0.04072398190045249,0.052036199095022634,2.2217194570135748,0.32579186,0.022624434389140267,0.042986425339366516,0.045248868778280535,2,18,9.84598593,0.87546339,207.0,2.45365672,70.56481218,0.11904356,0.69565217,0.04072398,0.08371041,0.38687783,447.8639705882353,0.029411764705882356,2.3529411764705883,0.495475113122172,0.16968325791855204,'flg'
53.88739946,6.13432836,16.38095238,11.82602534,43.0,20.24228248,5.630026809651475,2.680965147453083,0.0,0.0,0.021447721179624662,0.03485254691689008,0.09919571045576407,0.08579088471849866,0.1769436997319035,0.045576407506702415,0.01876675603217158,0.15013404825737264,0.06166219839142091,0.0938337801608579,2.0588235294117645,0.02949061662198392,0.02949061662198392,2.0509383378016084,0.39678284,0.00804289544235925,0.013404825737265416,0.021447721179624662,1,15,10.4073855,0.89558975,201.0,2.47226957,81.82176968,0.11055174,0.73631841,0.02412869,0.06166219999999999,0.42895442,423.1917560321716,0.032171581769437,2.0616621983914207,0.514745308310992,0.193029490616622,'sdfi'
50.33557047,6.06,15.58823529,7.54639628,15.58823529,5.25870509,3.0201342281879198,2.684563758389262,0.0,0.0,0.05704697986577181,0.03355704697986577,0.026845637583892617,0.1040268456375839,0.2348993288590604,0.04697986577181208,0.013422818791946308,0.09060402684563758,0.026845637583892617,0.09731543624161074,2.071428571428571,0.07046979865771813,0.03691275167785235,1.9932885906040267,0.37919463,0.013422818791946308,0.0302013422818792,0.03691275167785235,2,18,8.6892667,0.8795073,150.0,2.37868925,68.2129982,0.12107833,0.75333333,0.03020134,0.06375839,0.39597315,432.76676174496635,0.02348993288590604,2.1744966442953015,0.4597315436241611,0.17785234899328858,'bmm'
44.61538462,6.32758621,23.0,12.08304597,8.84615385,8.64555158,3.8461538461538463,4.615384615384615,0.0,5.384615384615384,0.1,0.061538461538461535,0.0,0.05384615384615385,0.2076923076923077,0.04615384615384616,0.007692307692307694,0.05384615384615385,0.05384615384615385,0.007692307692307694,0.16666666666666666,0.18461538461538465,0.07692307692307693,2.2538461538461543,0.26153846,0.015384615384615384,0.08461538461538462,0.1,2,17,5.08693651,0.83418886,58.0,2.08323947,42.35160425,0.1536615,0.5862069000000001,0.01538462,0.13076923,0.32307692,450.5266153846154,0.04615384615384616,2.3846153846153846,0.3923076923076923,0.15384615384615385,'ve'
54.01459854,5.77027027,24.6,16.48757108,11.18181818,13.36085314,2.9197080291970803,3.6496350364963503,0.0,5.109489051094892,0.08029197080291971,0.06569343065693431,0.021897810218978103,0.1021897810218978,0.19708029197080293,0.043795620437956206,0.0291970802919708,0.072992700729927,0.051094890510948905,0.007299270072992701,0.16666666666666666,0.1386861313868613,0.0583941605839416,2.3795620437956204,0.37226277,0.0145985401459854,0.043795620437956206,0.0583941605839416,2,19,6.32224667,0.87481337,74.0,2.19615598,56.69960181,0.13280365,0.68918919,0.02189781,0.09489051,0.33576642,443.9337226277372,0.0145985401459854,2.3065693430656933,0.4379562043795621,0.19708029197080293,'sdeg'
43.35378323,6.70283019,31.78571429,17.74493317,24.72222222,58.53755258,2.6584867075664618,3.6809815950920246,0.0,0.6134969325153374,0.03680981595092025,0.06339468302658488,0.030674846625766868,0.10020449897750512,0.24948875255623726,0.05521472392638037,0.010224948875255624,0.098159509202454,0.06339468302658488,0.04294478527607362,0.7777777777777778,0.061349693251533735,0.05112474437627812,2.214723926380368,0.25766871,0.030674846625766868,0.0408997955010225,0.0408997955010225,2,14,9.58697139,0.86503112,212.0,2.44612014,66.19074571,0.12291400000000001,0.59433962,0.04294479,0.12678937,0.37627812,450.5331697341512,0.04703476482617587,2.384458077709612,0.5112474437627812,0.21881390593047034,'sdfi'
38.53633572,7.29614874,36.95744681,32.01393144,96.5,81.13175156,2.40532241555783,6.755373592630503,0.0,0.2047082906857728,0.009211873080859773,0.053224155578300916,0.019959058341862845,0.08034800409416581,0.2338792221084954,0.04759467758444217,0.019959058341862845,0.08137154554759468,0.07318321392016376,0.058341862845445236,1.2258064516129032,0.08034800409416581,0.057318321392016376,2.1064483111566017,0.26867963,0.010235414534288641,0.010235414534288641,0.010235414534288641,2,19,17.03462967,0.87416011,753.0,2.76958929,86.87400146,0.10728897,0.69721116,0.04145343,0.09109519,0.37819857,437.83954452405317,0.04708290685772774,2.23439099283521,0.4503582395087001,0.20112589559877173,'bmm'
24.93261456,7.05945946,36.11111111,37.60450459,10.48387097,5.06965016,2.4258760107816717,3.5040431266846364,0.0,1.8867924528301887,0.08355795148247977,0.08086253369272238,0.03234501347708895,0.1078167115902965,0.21563342318059303,0.026954177897574125,0.02021563342318059,0.0673854447439353,0.0660377358490566,0.026954177897574125,1.0,0.06334231805929919,0.026954177897574125,2.1994609164420487,0.01078167,0.026954177897574125,0.026954177897574125,0.026954177897574125,2,87,6.79156366,0.78984415,185.0,2.3150156,45.37240009,0.14845818,0.04324324,0.04043127,0.19002695,0.34097035,449.24670485175204,0.0646900269541779,2.3692722371967654,0.5107816711590296,0.20080862533692725,'fadj'
19.30965483,6.93782383,29.24590164,28.46721193,9.53475936,4.51054858,3.0515257628814405,4.552276138069034,0.0,0.8004002001000501,0.09354677338669334,0.0735367683841921,0.022511255627813902,0.07453726863431716,0.2181090545272636,0.03601800900450225,0.005002501250625313,0.07553776888444222,0.05252626313156578,0.05852926463231616,1.625,0.1025512756378189,0.0335167583791896,2.206603301650825,0.02151076,0.010005002501250623,0.010005002501250623,0.010005002501250623,2,17,8.63338101,0.78362133,386.0,2.48707658,50.67533989,0.14047585,0.11139896,0.04952476,0.14707354,0.35117559,447.5783941970985,0.032016008004002006,2.3496748374187093,0.4882441220610305,0.1630815407703852,'fadj'
26.53386454,7.64264264,46.375,22.63627712,92.75,68.97599220000001,1.9123505976095616,8.127490039840637,0.0,0.6374501992031872,0.009561752988047808,0.09243027888446216,0.009561752988047808,0.09243027888446216,0.23745019920318725,0.048605577689243035,0.022310756972111555,0.07330677290836653,0.06374501992031872,0.055776892430278883,1.147540983606557,0.06135458167330678,0.0398406374501992,2.2549800796812747,0.05099602,0.01593625498007968,0.01593625498007968,0.01593625498007968,2,16,9.39988133,0.81404784,333.0,2.49115072,55.35548324,0.13440632,0.19219219,0.04143426,0.18087649,0.35537849,452.19264143426284,0.05099601593625498,2.40398406374502,0.4780876494023905,0.2047808764940239,'flg'
11.45989787,7.41677588,29.79187817,18.58830851,10.57477477,4.51457037,2.5232802643436467,7.299489336136977,0.060078101531991585,0.12015620306398317,0.08335836587563833,0.04235506158005408,0.024632021628116552,0.08546109942925803,0.21883448483027934,0.041303694803244216,0.022829678582156804,0.10318413938119557,0.0650345449083809,0.07179333133072995,1.738181818181818,0.05767497747071192,0.016972063682787624,2.0827575848603184,0.01171523,0.00300390507659958,0.00300390507659958,0.00300390507659958,2,33,9.35088342,0.75392763,763.0,2.61137602,51.61438222,0.13919211,0.10222805,0.03844998,0.09026735,0.39261039,440.25636827876235,0.04761189546410333,2.262991889456293,0.4580955241814358,0.19179933914088315,'flg'
